date,actual_volatility,garch_predicted,sv_predicted,weekly_return
2016-01-08,0.009308145986675414,0.031165764091950928,0.014301771940637123,-0.021210452197700014
2016-01-15,0.017753721717902213,0.029596311556367515,0.011997558756178864,0.014570035285255578
2016-01-22,0.013326497644558798,0.02705730825607494,0.013156256287734504,0.01634598512600971
2016-01-29,0.016340362010527257,0.02504000696312764,0.011437487442245846,-0.029647432623143954
2016-02-05,0.011695970739027247,0.026114156391869668,0.012812483365865499,-0.006883917564115771
2016-02-12,0.013579060150269584,0.02399168587043678,0.014994421742467366,0.028685436349592308
2016-02-19,0.011015620903369506,0.02407109851163562,0.01319862932398966,0.01669043283022642
2016-02-26,0.010749408537470745,0.022575449941770798,0.015003961331336723,0.027172685593231716
2016-03-04,0.011679229908021813,0.02272649369371893,0.01566674640961909,0.011713275311489024
2016-03-11,0.010050091324143235,0.02106000509994641,0.01726208273580633,0.013393007169603122
2016-03-18,0.003979818198574652,0.019791305566289028,0.021927481084857158,-0.011570249669387689
2016-03-25,0.006049032705945066,0.019168523906606227,0.020368904157693324,0.018562642078650438
2016-04-01,0.004670304982600849,0.01879256485416316,0.017723398057418585,-0.011492271941850096
2016-04-08,0.009392834739932639,0.018360361103867615,0.015278048723642126,0.015614618612010744
2016-04-15,0.006321534590253105,0.017798085003572543,0.013440228651430186,0.00593890624191129
2016-04-22,0.004485432515542485,0.01666669156564809,0.013211847438612838,-0.012236422940483216
2016-04-29,0.0045542298963643126,0.016788765254313852,0.013777944905903314,-0.003133027287943735
2016-05-06,0.006769527170503969,0.015971277112704695,0.014200021136399857,-0.005125643731578422
2016-05-13,0.008878881953734648,0.015447380816931304,0.01576211281386103,0.0038397927091726736
2016-05-20,0.0075208422511710855,0.014688641646820162,0.015519756681615171,0.02304619258524676
2016-05-27,0.005669093689773217,0.016116550294988936,0.01867500361604258,0.00023668813169397396
2016-06-03,0.0030486505928597365,0.015272725097893979,0.017491300959998502,-0.0007569320298811411
2016-06-10,0.0057532290196529974,0.014616665472165825,0.024880207512443697,-0.011979728535599365
2016-06-17,0.004029943868948205,0.015191237761573204,0.025852103155761842,-0.016654439990059222
2016-06-24,0.01951557574464652,0.016402185281925243,0.021817978721962658,0.03388693414638255
2016-07-01,0.014873666832774286,0.019652558728111832,0.01808370315773097,0.012930297414477376
2016-07-08,0.009517695102307515,0.018592138351117726,0.018825158336631856,0.014822922167377905
2016-07-15,0.003630564299063273,0.017901277849027727,0.017723168585567755,0.006634983412127093
2016-07-22,0.003539548927361526,0.016773472822026042,0.01907716030817623,-0.0004579704646102689
2016-07-29,0.0016907458901807217,0.015834496834974066,0.019761965382848138,0.004716901086600611
2016-08-05,0.005110734011973285,0.015017419786088872,0.018934735310957806,0.0014131823446330571
2016-08-12,0.0026608476564484655,0.014347284913613046,0.016345467500954485,0.0005004985335466117
2016-08-19,0.0033876322957222408,0.013824225216073481,0.012992561696986961,-0.005731945382688175
2016-08-26,0.0024694510252888905,0.01379945570677467,0.012162755050576401,0.004895764085455667
2016-09-02,0.0034365812101391,0.013368025158449693,0.013698978624889903,-0.02317530775943144
2016-09-09,0.012353242702762059,0.01656938093514326,0.014002232382764991,0.005033699137494629
2016-09-16,0.011540890910557412,0.015627938595812626,0.011674845503740011,0.012661211174082254
2016-09-23,0.00628655939417525,0.015309704888956083,0.011995574628319069,0.0014408214057832769
2016-09-30,0.008211871227958353,0.014585181365381868,0.012669240482544435,-0.006021452973846708
2016-10-07,0.0037772312418029937,0.014423437369353349,0.011182165144866578,-0.009063845928027003
2016-10-14,0.006562077873421714,0.014637768161050209,0.011492086061227907,0.00406047108513774
2016-10-21,0.003710865548332304,0.014031064819719472,0.011633735492831226,-0.006553447786656896
2016-10-28,0.0032264883310829163,0.014043532140134414,0.009963847207222789,-0.019087355189239985
2016-11-04,0.0028437596389876015,0.016080014689445976,0.010616492299530274,0.03844105496338801
2016-11-11,0.009395413332807396,0.020605813664655713,0.011584348220569118,0.009460918983431599
2016-11-18,0.004221515456225174,0.01915116054420218,0.013508273085764851,0.013740465723263817
2016-11-25,0.0027972507033340154,0.01825129470082521,0.015524985664002221,-0.008527087322598659
2016-12-02,0.0027348732695699706,0.01759607763717385,0.012621203385748023,0.03141511543497133
2016-12-09,0.004078862301255336,0.01988035132054277,0.011059669141929204,-0.0005265252717598923
2016-12-16,0.005346514049079723,0.01842288993042537,0.011958401416915664,0.002501978555367712
2016-12-23,0.0025702126182855596,0.017149158329248716,0.01285942846029663,-0.00885474136596276
2016-12-30,0.004732288687913494,0.016746558414491384,0.01376260984462051,0.01622288895132229
2017-01-06,0.0035501354310608566,0.01658656185511767,0.023277498888065188,-0.0010931731434483671
2017-01-13,0.002485448893293329,0.015704102801814612,0.024112918817821866,-0.0012701542807729282
2017-01-20,0.0034281044189886163,0.014989247171546575,0.02694554831832109,0.010083188135538546
2017-01-27,0.0047629393828022915,0.014578255666574402,0.029142251802285517,0.0016932349770966137
2017-02-03,0.004685748797701326,0.01398598743546231,0.03006372403535829,0.009185551376359902
2017-02-10,0.0030602074202010585,0.013714047692555843,0.02707065018701518,0.015370883342137986
2017-02-17,0.002628273962630113,0.014138260119931054,0.02848831803612615,0.007484215933227345
2017-02-24,0.0028902755846908104,0.013733586284826215,0.02416519988818666,0.007177357987740551
2017-03-03,0.007268657802552178,0.013395036857267862,0.022326212481408887,-0.003417457532622792
2017-03-10,0.0028221353971002337,0.013264106259950944,0.020036751569149948,0.0018400859083782528
2017-03-17,0.004608769564778273,0.012926167269564134,0.019595392415049963,-0.013224537260038138
2017-03-24,0.005748815832647498,0.014160898151282238,0.026148086270614778,0.007986865972369417
2017-03-31,0.003735741628623176,0.013778350645912997,0.019171875099042734,-0.0024866904189162486
2017-04-07,0.002138741078413754,0.01350310309683937,0.020447866408267186,-0.011196517321127475
2017-04-14,0.003210218931158175,0.014244052132988363,0.015792308452297843,0.008973360194966418
2017-04-21,0.00582149970392039,0.013904878618637725,0.0145375396496729,0.014525974952716236
2017-04-28,0.005273709980479718,0.01417326788071469,0.01670582286534731,0.00709623971407658
2017-05-05,0.0020926274607910595,0.01374299160045037,0.01650081834227186,-0.002860062427266441
2017-05-12,0.001356478949082136,0.013499226999332342,0.013925640832273945,-0.0029512705613431445
2017-05-19,0.009954050882707064,0.013312722354656737,0.012500764938576282,0.01404952224828393
2017-05-26,0.0020564395986579246,0.013663308221871942,0.013713514079165767,0.010032076829375125
2017-06-02,0.004206747112065719,0.01352246344186301,0.012297517287924766,-0.0029715731617366847
2017-06-09,0.0016609933581133109,0.013332454811152137,0.012666481420180085,0.0009795878685325832
2017-06-16,0.0027015207412500845,0.012996981316543891,0.012715771536656746,0.0027330363528739188
2017-06-23,0.005553239646212435,0.012705586199669197,0.01158723959739551,-0.005408941863316086
2017-06-30,0.00701701648471911,0.012902845460944556,0.015649963271687432,0.0012327098530560132
2017-07-07,0.006535075300517788,0.012649311916338864,0.016801293053533672,0.013909894856537708
2017-07-14,0.0031777509201824806,0.01314587142918432,0.012420346364728574,0.005868004901175006
2017-07-21,0.0022719441001726997,0.012873071177758039,0.012731336557674661,4.044873686748218e-05
2017-07-28,0.0014502552677491494,0.012660011667081309,0.011584104054623318,0.0020114272284632584
2017-08-04,0.001551445765714803,0.012443679003922674,0.013083371783472788,-0.013410475179676085
2017-08-11,0.006432961116941476,0.013854324004103554,0.011669143714812478,-0.005982287570721279
2017-08-18,0.00914621161337878,0.013847601015684689,0.01152139753663291,0.007901579117104651
2017-08-25,0.005141829642948023,0.013523539977152901,0.012405774547887974,0.013770334887093227
2017-09-01,0.002383599612115489,0.01378946805953598,0.013972002240187366,-0.005529288877392791
2017-09-08,0.004394028678547052,0.013752802130259117,0.011724914482909257,0.015915074311185773
2017-09-15,0.004575433235452346,0.014242108373870417,0.011225772705144856,0.0009122482389678499
2017-09-22,0.0019199769343933098,0.01372876299482022,0.010572066302143962,0.007353954560690212
2017-09-29,0.002408691435739001,0.013399849845763598,0.009753165414614916,0.012572469167562383
2017-10-06,0.002627820377835394,0.013557503560762798,0.012647409517063068,0.002030499354159332
2017-10-13,0.001877094636299517,0.013158485544690415,0.01334600347423753,0.008650786036947355
2017-10-20,0.0019577006056372957,0.013024009371167175,0.011140678639521538,0.002163299082962089
2017-10-27,0.0050848195317203795,0.01273090415388392,0.012730839743765997,0.0029682083302216
2017-11-03,0.002446234457287737,0.01249380734031968,0.017033355447118644,-0.001422012776667425
2017-11-10,0.00220376736644126,0.012427929390783715,0.019213237717209203,-0.000692769658242387
2017-11-17,0.005283925694918434,0.012339562231717723,0.015095661100400354,0.009474956287473413
2017-11-24,0.003018492842960349,0.012446624860467215,0.01391521154759035,0.015910317529449713
2017-12-01,0.005920387128819503,0.013273835918305957,0.01643853599389498,0.003906322855949496
2017-12-08,0.003563358036357571,0.01293081555825279,0.014606443185711528,0.00931533713075372
2017-12-15,0.004560934191039913,0.012892956115366621,0.015345367370759054,0.0034824506368265062
2017-12-22,0.00375097825719426,0.012623845521812628,0.016820972604548106,-0.0022640566775120607
