Date,EF_1,EF_2,EF_3,Max_Sharpe,GMV,Equal_Weights,Risk_Parity,SPY
2021-01-21,-0.014113816368871098,0.007416484718621212,0.01776531098114296,0.009776370498221753,-0.0002487506547477651,0.00030626278453266265,0.0001831119896383609,0.0009116600863925406
2021-01-22,-0.018911304937742984,-0.0024163004741711977,0.004413336704329243,-0.0022292310266183606,0.00021333397613724028,-0.004644602029394859,-0.0021109836401255687,-0.003539404433734128
2021-01-25,-0.008050140496246604,0.0058345879795044,0.01424824757359748,0.007990927357272588,0.0002166374389557201,0.0025677135850173324,0.0014126657534197311,0.003943767367212914
2021-01-26,0.0069900037713684915,0.0031976053252208286,0.007734715057727342,0.004006158804036642,0.0003688219645130466,0.002034069675090705,0.0012457980415195176,-0.0015610079588038728
2021-01-27,-0.017499003296821983,-0.009367122581363333,-0.01163574898603785,-0.011054356336643527,-0.0005188413431763154,-0.01751248996475617,-0.007617089238349751,-0.024440328737599937
2021-01-28,0.012022929821273795,0.0007999704360615534,-0.0035070050872544577,0.0008716905250128429,-0.00021631500193812888,0.007298127956950347,0.0029654197299155923,0.008599969933420049
2021-01-29,-0.030350324927439214,-0.01233869693978148,-0.024992372460024163,-0.016383755958260467,4.9597974111506044e-05,-0.017710191633235686,-0.007057813364946361,-0.02001963272498164
2021-02-01,0.02695967904012566,0.019757405615616327,0.03049329389495862,0.024141052061828608,0.0014166359692159886,0.01901654446579077,0.008811102191285445,0.01664569478493294
2021-02-02,0.016897200744683198,0.003251057834456125,0.006641793534722185,0.0039267185636681825,-4.261426755347431e-05,0.0122592613974256,0.0032082361328770624,0.01414039425671021
2021-02-03,0.006590906994143229,-0.005382841129753908,-0.005843120634526363,-0.005829474445917527,-0.0005663609445779034,0.0010957026653672652,-0.0009633023702510091,0.0007862275545822417
2021-02-04,-0.0030165963306465118,0.0005428065193957063,0.009865095494139553,0.0011739035821805854,0.00021704124737940836,0.007058513873457108,0.0009114547092485465,0.011365631391772713
2021-02-05,0.019122002991705012,0.0024404666990811468,0.00045999769866236475,0.0029426715107720614,0.0002945557375426606,0.005420815679404077,0.0029675036038191312,0.0039360256827607465
2021-02-08,0.004622147277485798,0.00023241757053493067,-0.002353829240987779,0.0004345972674032507,-0.00027874703741819835,0.004097147581525025,0.0017475729161261619,0.0072217599103883146
2021-02-09,0.005236166465491047,-0.0007807600934973296,-0.0024595897252000284,-0.0009964869372121345,0.0002136788595741236,0.0014530558415148526,0.0008089398934078527,-0.0006659421583107283
2021-02-10,-0.0010532683118429024,-0.0014629883859980572,-0.004776582861325531,-0.002120984812494001,0.0009716233504305456,-0.00023335846043107122,0.0007976733484796314,-0.00043538110294805143
2021-02-11,-0.0015499769588649594,-0.00206373159576569,-0.0009241600784214471,-0.00217789601234152,-0.0004424125843609413,-0.0007223722160488999,-0.0010716421455838232,0.001614796799483731
2021-02-12,0.008751365068666462,0.0010170843092909103,0.003199298688343106,0.0014752809344275688,-0.0010266500888581548,0.003927889619708948,0.0004637498769165957,0.004939864723420451
2021-02-16,0.009103884651745192,-0.004674940083593293,-0.00692877421915317,-0.006133073406572749,-0.00029939671655983003,0.0032954674293233233,-0.00048436741718232545,-0.0008659627143439153
2021-02-17,0.0032117629159108237,-0.004242015655169334,-0.0018134689024172372,-0.005376567397948738,0.0010199454913877302,-0.0013155967569784474,-0.0013799414158605521,0.00022963054634428381
2021-02-18,-0.015074362972818656,-0.0007722455954838056,-0.0017179688621631886,-0.0010593912865572792,-0.00034714030012231975,-0.005985288623329636,-0.0020684411589053644,-0.004256212532259274
2021-02-19,-0.0021728893854990657,-0.00433801122335954,-0.010310871226489023,-0.005387478924538628,-0.0004325007444481208,0.00112159763942081,0.00031071352299730785,-0.0017659420358556721
2021-02-22,-0.03545907948227554,-0.009096527012684727,-0.024875694830107188,-0.01222397588186643,-0.0005539165895383309,-0.009626876948439403,-0.0028617709601299044,-0.007691840249834381
2021-02-23,0.02264090789854536,-0.0009463574782617603,-0.0005880489386380503,-0.0013897682216540673,0.00037780454621169916,0.0012941072596143258,0.00018897689167258428,0.0012146070987433255
2021-02-24,0.013094450848820117,-0.003260180959335172,-0.003876569585000181,-0.0036093776364032834,-0.0001971321181919917,0.01039428679469874,0.002696408556716218,0.011019297030521402
2021-02-25,-0.0364162314468417,-0.01798413903794174,-0.029163514879565436,-0.022005860727653245,-0.0033807667766385372,-0.01998083632356666,-0.010460907286615174,-0.02409579477062862
2021-02-26,-0.022142461687772896,-0.001451145890815183,0.008978186441096329,-0.0012817711945299283,-0.00013711433839530462,-0.00914453020734763,-0.0051326609093734115,-0.005152570763606645
2021-03-01,0.005481650082761445,0.013975688182820056,0.029847461173179584,0.01816538390831031,0.0014744173860843288,0.016633167604860173,0.006753208461562486,0.024240223628355206
2021-03-02,0.006730682621623437,-0.0071120637456369975,-0.01673146880476409,-0.009490226929839519,0.0010902602831432619,-0.005848722764786166,-0.0011959786160363874,-0.007803382627022737
2021-03-03,0.002662483198366222,-0.01609297713437642,-0.025899697587084772,-0.01985663171562377,-0.0021567493435340574,-0.0062115605596976126,-0.0055026808470616355,-0.013245736850456602
2021-03-04,0.0018566248970691068,-0.007809061348195628,-0.009694152675460624,-0.009654116309282977,-0.00044219467353183943,-0.008980917511296711,-0.005316524695260964,-0.012374737390714818
2021-03-05,0.020924897385788704,0.005270422557268131,0.012047592828089813,0.007098953728134278,0.0005482488045723755,0.009814761881620011,0.0037692043933895414,0.018396727784297795
2021-03-08,-0.03116913839017558,-0.012796871164537666,-0.02454411083775653,-0.016243438224809715,-0.0018059560367468933,-0.006302984895426779,-0.0036853113323774703,-0.004978990092265212
2021-03-09,0.007545565824104615,0.024179537794677252,0.03571870666660847,0.030244360632110386,-0.0005450934774716049,0.014643663410716927,0.007627864672438091,0.014277706693923475
2021-03-10,0.02398623560062957,-0.0005269532600305342,-0.005414967820724387,-0.0012676214665524451,0.0013510971358537834,0.00998385415151884,0.004278158629602863,0.00622459847588952
2021-03-11,0.03021984460121483,0.010894199092941667,0.01829483151473141,0.0134636374948894,0.0013422511206134858,0.014873837685694995,0.00598028690306914,0.010139113033347025
2021-03-12,-0.011371486242669015,-0.003636134516470299,-0.006849770215616813,-0.004383831000778331,-0.0010707978282550829,0.0029534401227766585,0.0001496544840196231,0.0013467370054289773
2021-03-15,-0.0029636349081829704,0.005955325493615039,0.006819436700932296,0.0074591667310446265,0.00038497833403393296,0.004687297025871846,0.0028567160285083836,0.005963610553694876
2021-03-16,-0.007557947502440477,0.004837648657181089,0.009387337395523054,0.006464486275625591,-0.0006040309464721321,-0.0021789702742431374,-0.0003800062551643649,-0.0012612854741708146
2021-03-17,0.01140327138622242,0.0007793214742155917,0.0006362113887876517,0.00042820454867637306,0.0015991811765195703,0.003917174518429753,0.0023289330375510743,0.0034099867576626863
2021-03-18,-0.026863009661057754,-0.01579737459427678,-0.03047934693014404,-0.01994755979160319,-0.0013106643451955213,-0.017344650079293054,-0.006671904397076894,-0.014549910895504281
2021-03-19,0.014069682668652314,-0.00030576437961894016,0.0024443349636300723,-0.0005529967547116693,-9.216725178502958e-05,-0.0011105529749423984,-0.0007144208262161477,-0.0018500196993226359
2021-03-22,-0.006083391473701948,0.008130425436892668,0.020287571085231527,0.01117376726027692,-0.0005120018471108725,0.0019149390411279943,0.0005853624349753152,0.007984770395694785
2021-03-23,-0.029880530553162518,0.0005328103751850624,0.0028478283370424,0.0002840047264465099,0.0010984801219535258,-0.01100048838246738,-0.002799180851487203,-0.007870749522268627
2021-03-24,-0.0006168497931025359,-0.007713664059104721,-0.01500661635572503,-0.009865855617057804,8.91805670982287e-05,-0.0038078139987753404,-0.0019417061851641497,-0.00508340553356923
2021-03-25,-0.002615297921934199,-0.003994345147692935,-0.0061183189276910795,-0.005086343235905973,-0.0001315196032867437,-6.71265301940907e-05,2.653425106167938e-05,0.0056255694056175365
2021-03-26,0.014990159716481107,0.0072262643758826805,0.008368008402530352,0.009121988378144874,0.00023354682351574375,0.01427129993430902,0.005855875324146746,0.016114970527407735
2021-03-29,-0.0015071495387606023,-0.002234399708370501,0.0014208783202346693,-0.002550751522527684,-0.0008051560182659862,-0.0008999083814937789,-0.0020228406970791164,-0.0005053275585384931
2021-03-30,0.005416193772609233,-0.007735875259506208,-0.010114893030071797,-0.01004135411779303,0.0005957404576958034,-0.001109002816111225,-0.001419147230241766,-0.002652742383479012
2021-03-31,0.003675517938595391,0.010506109079646966,0.015475763688009361,0.013330774575607779,-9.751328630252178e-05,0.0026631259659783066,0.0024658567551539435,0.004053187354022381
2021-04-01,0.0008185093640443392,0.011986246878759441,0.017909280304335848,0.014860847869513609,0.0007058871867306811,0.0094813191469304,0.004727571599347774,0.010799301311397391
2021-04-05,0.007687748456503669,0.010477602365342602,0.02279599505581959,0.014113889264142778,-0.0012532280043562665,0.007368512432042132,0.002516768839471234,0.014352919260210761
2021-04-06,0.006937958053396905,0.0029756793309474367,-0.000618868967774781,0.003020026534364872,0.0016853655460744555,0.0017020911995508162,0.0023090441033512795,-0.0005905176091081099
2021-04-07,-0.002700186325852805,0.004201313825487311,0.01229205674198509,0.0055949554691364645,-5.619620384352533e-05,0.0012761122705929953,5.000862295734165e-05,0.0011574354365280204
2021-04-08,0.013030790471848646,0.009092746306061432,0.01318843331936191,0.011256700911395584,0.000759262217344237,0.005359898003280177,0.003390897221012092,0.004746701293332656
2021-04-09,-0.015475843807282709,0.008113966149148914,0.017790555621061663,0.010334612574511388,-0.00018180333356121217,0.0020854012509887304,0.00037937731105737877,0.007270055840139511
2021-04-12,-0.002085379360036249,-0.003023483681957932,-0.0038881607342312794,-0.0037288552344876776,-0.0005691756871276225,-0.0009011971036223185,-0.0010891883774280934,0.0003645516951138461
2021-04-13,0.003944747024416639,0.007114694437249921,0.013427480488811271,0.00912993226209014,0.00022775728198784777,0.003027195966786876,0.0015645257128905222,0.0029637706071077297
2021-04-14,0.026704900369307852,-0.00836351042637444,-0.0156728308756797,-0.010609419001426918,-0.0003227653561529116,-0.0010297601398169542,-0.001635460976994478,-0.0034150664173475676
2021-04-15,0.007983113160932385,0.01122528748765933,0.015299190463899793,0.013894260143331788,0.0012361911120647687,0.0082336405587621,0.005222632754258452,0.010742255125501865
2021-04-16,0.003622471382509467,0.002091686913073076,0.0022008161477780224,0.0026655006541605212,-0.00024764690931666837,0.0021301909492482535,0.0014053551018832768,0.0033425788589489525
2021-04-19,0.0010931913619354628,-0.002543843707522444,-0.003065948494866578,-0.003156365222702363,0.00017108813347556406,-0.00363073032757235,-0.001459351964792243,-0.004913179893628383
2021-04-20,-0.012127070313005313,-0.004758819619199059,-0.008625884835592743,-0.006150711748937202,0.0003893455125239169,-0.008986207214228485,-0.002025498088390151,-0.007321482547293923
2021-04-21,0.001668824748503793,0.0050156982622618276,0.00582977845085092,0.006345805793311733,7.1193405460205e-05,0.005178079596936919,0.0029708200592462415,0.009462071882826883
2021-04-22,0.0016492058005983141,-0.006989177721642845,-0.012682168534741517,-0.009032525932805933,0.00016737807080783394,-0.006272046987881252,-0.0028260656858818184,-0.009132994914290538
2021-04-23,0.004592775269105389,0.005230657776230223,0.013691132878295069,0.007156612722639458,-4.223184285601886e-05,0.009196573693683395,0.002828806563195878,0.010842388338728082
2021-04-26,0.005552597278157446,0.003662513005120486,0.007582758075243582,0.004593485903335479,-0.00039305031745153493,0.0024000440788671876,0.000618957752473479,0.00208762178120403
2021-04-27,-0.0033737276447052315,-0.0008070465656328085,0.00020505014474735226,-0.0008380391889200038,-0.00039079618903803116,0.0013088291146799436,-0.0002815683007713547,-0.00021579156068785021
2021-04-28,0.017589872252456215,-0.0038949852345164363,-0.007092125350232595,-0.005605445765089258,0.00039329780520799823,-0.0021784992663949412,-0.0007579273478229746,-0.0002869755066756685
2021-04-29,-0.0011359740260479395,0.00021183084566065493,-0.0009915392160448322,-6.904788606092288e-05,0.0004144244010100588,0.0048710061062587975,0.0017494100696894002,0.006372653740163825
2021-04-30,-0.027088269799703912,-0.0029268613286443017,-0.005710960383076784,-0.004009527891298571,0.00026406509157658904,-0.0071342924711204625,-0.00235402557428828,-0.006570557771670038
2021-05-03,0.007710511162005123,0.0005183581937917687,-0.005134274625100818,0.0007658200055018198,0.000279394567510025,0.0024034162045696236,0.0020775139491528948,0.0021566999421518407
2021-05-04,-0.003655713814579032,-0.015402038143546539,-0.025073712768000838,-0.01945597592632995,0.0005409740746019822,-0.007814358178507404,-0.0037860654472221932,-0.006169276316385752
2021-05-05,0.014397656017650999,-0.0013764778393665115,-0.004993806385845756,-0.0016912637917188148,3.225750229239076e-05,-0.0005201370103523686,0.00012161137257904621,0.00031289436088899336
2021-05-06,0.013353797708396589,0.00886011350309129,0.011437266627419358,0.011117038402355575,0.0005558471090220076,0.006887751163591048,0.004301683843638317,0.007985584325846506
2021-05-07,0.018151605893515214,0.0069133255253402606,0.00435557958995913,0.008336764093904355,0.0010043156090023362,0.010680390007312517,0.005434294768960945,0.007277902459593033
2021-05-10,0.004024829265701361,-0.01075968962928757,-0.02475704428904105,-0.013877944650766432,-0.00036218180803619486,-0.007281772638738027,-0.0025686049162409377,-0.009902484573158343
2021-05-11,0.004036786922484746,-0.0019116503294337416,-0.0011484059933913717,-0.002251992530317504,-0.0009100080969628417,-0.005393157831483003,-0.0028334319368733926,-0.008924669395158347
2021-05-12,-0.023386214034151673,-0.01495027650409085,-0.02448959945759939,-0.018858615468706333,-0.0012594889969229296,-0.018429524786944852,-0.008597038883375931,-0.02124551197680491
2021-05-13,-0.0030099345007459557,0.006633302895979263,0.01207769293716676,0.008500474151252088,0.0013909888759116192,0.007135014743288606,0.004335915115149757,0.012012843875504053
2021-05-14,0.020100001504075482,0.013006382980335412,0.019834668315696316,0.016285289505987177,0.0005235492757385853,0.015728183237108354,0.006678243379482926,0.015355211105880562
2021-05-17,0.003110177960715204,0.0019931197046685243,-0.0020068859963663435,0.0017954419039178113,-0.00013503726172009394,0.0013762254313557237,0.0012570395401977686,-0.0025445264679461177
2021-05-18,0.0007369289955682433,-0.004276211986027489,-0.010086273614336167,-0.005588144638241856,-0.00010469467669511646,-0.003322870266672308,-0.000921332860274789,-0.008615631216635888
2021-05-19,-0.020404929678774667,-0.0017149348293814474,-0.00024901245919170306,-0.0018202847479456077,-0.0006391177177416485,-0.006639071989030666,-0.0023114299365277636,-0.002621809770544492
2021-05-20,0.00027752736651810717,0.009463359023646933,0.013854557947340324,0.011676846521167392,0.001189742785640951,0.006752906368375548,0.004211873305375287,0.010758081504227412
2021-05-21,-0.0034214693808217993,-0.006186097701734357,-0.011497390686280477,-0.007667133018368669,-0.0003397761642411146,-0.00045311452952900844,-0.0010943455907897737,-0.0008186761711258539
2021-05-24,0.012066848139194206,0.007621681037721079,0.015378212401690513,0.009971222187037847,0.0002740116503493932,0.010041577015790407,0.003535708954841311,0.010194156485267003
2021-05-25,-0.010646666662005809,0.0034716421625455214,0.0019920912453592664,0.00387858404857628,0.001074475118599226,0.0004409814897586156,0.0015070751241930422,-0.002218637348828878
2021-05-26,0.011293811592798238,2.985038814245177e-05,3.151802009246405e-05,6.661081846753391e-05,-3.8793544030889205e-05,0.003097798232934823,0.0008394855482230135,0.0019845887538825213
2021-05-27,0.012975081580913705,-0.006948604015190133,-0.011213662613753629,-0.008565560537759247,-0.00012271936671446956,0.0012246843802206364,-0.0004881868344401973,0.0005248123743133437
2021-05-28,0.013941716171510056,0.00046019628198961624,-0.0019332076356142925,0.0003785926962781005,0.0002017374309282858,0.0013468920914488647,0.0012151805232224107,0.001788772007315531
2021-06-01,0.02637783342494046,-0.00326506968355715,-0.004121761384682675,-0.004155512337080781,-0.00025857255311106486,0.005189454837268272,0.000629544263603178,-0.0008809650180264805
2021-06-02,0.018256063306903506,0.0026105963832228967,0.0035207030178034415,0.003131054668181341,0.00042015704939245567,0.004373834774993798,0.00201077081017365,0.0015727315138647224
2021-06-03,-0.007728233169144417,-0.009604905914861276,-0.01066951393868857,-0.011486232931315886,-0.001369422494497734,-0.0064222197011220145,-0.004662059755959746,-0.0037112596174655454
2021-06-04,0.015421675449343617,0.009805655741742306,0.014798769218740505,0.012274557953899663,0.0013618609544690816,0.007213337174918059,0.004266780814906948,0.009145970843189799
2021-06-07,0.0020368189544220667,0.0018315360527213587,0.0025428111318160926,0.0024965857653066613,0.00011120013964684764,0.0018808925795473358,0.001031355053142599,-0.0009704202365750092
2021-06-08,-0.0029364998361743814,0.0032991735689143096,0.00779712529736997,0.0038019729089837934,0.00014029359603896075,0.0016959614735672784,0.00033709760393284586,0.0002132958378444627
2021-06-09,-0.0044550222236452875,-0.0004647207249900563,0.0033253895194424662,-0.000334965061655239,0.00021552075638614257,-0.00204165230132404,-0.0006081369703888414,-0.001491901322655087
2021-06-10,0.0029304817475937464,0.004895396065539716,0.008225610904114375,0.005840939698383114,0.0003834013621664212,0.0027868387751270735,0.0017870295433135368,0.004648302421109696
2021-06-11,-0.0021780234301800264,0.0002266447053966177,0.004264452784989098,0.0006051608059646337,-0.0002853515166272064,-0.0006745504031720126,-0.0014856357489577941,0.0016526694475984538
2021-06-14,0.004688310681170002,0.006765373312880768,0.015143370593293402,0.008776906318502066,-0.0004535243850061155,0.0026031570016362207,0.0006523812831872161,0.002238811831842824
2021-06-15,0.001867368513089092,-0.0014398015915669398,-0.003358955811886649,-0.0021466762297735445,-0.00013179974818586996,-0.0025492352541266264,-0.0015339804250715339,-0.0018341174426789175
2021-06-16,-0.008928653286608627,-0.0020628206981484877,0.0036270899117472892,-0.0019947389290540588,-0.00205253327336774,-0.002770092024380673,-0.0034014005207085533,-0.005583357478053497
2021-06-17,-0.010272201412334548,0.002191000015970443,0.01652763235800744,0.003101390197859649,-0.0001108461779536339,-0.0022679994973806017,-0.00268232382184121,-0.0003316929562039439
2021-06-18,-0.00157649348373086,-0.0031945765345984503,-0.005013179104201469,-0.0040638484669611894,-0.0010631426232739593,-0.007610043915694031,-0.0041266894085551144,-0.013490405859741927
2021-06-21,0.01583769190844693,0.00756572297436927,0.006220602561370234,0.009547707027782718,0.00016974461189204828,0.014233433206333315,0.00628720213584114,0.01431585540738789
2021-06-22,0.004398906400274393,0.0057502775295062815,0.01246833077896921,0.007216793646428134,0.0009678902704945792,0.0026899179785702734,0.0013443995826335736,0.005346352531310883
2021-06-23,0.0015657185221248195,-0.002238866529212762,-0.0017815558501304818,-0.0023434307496164207,-0.001157549388372643,-0.0006805504368548737,-0.0012246654051052356,-0.001205399543379837
2021-06-24,0.01769296592323349,-0.0008058022554950518,-0.0037511121933535233,-0.001025471568655075,0.00064012591590964,0.005824468700632197,0.0023034308622181753,0.005915666779671147
2021-06-25,-0.008943745883601526,0.0035131339510652278,-0.007009460863721352,0.004301758110521698,-0.00011649400690329221,0.01001296991939652,0.0043793597928171385,0.003552077264958653
2021-06-28,-0.004926916655613529,0.004989617424185549,0.01234587731155885,0.00653371633041666,0.0002161999923218924,-0.0020931608858477807,-0.0002525097824495741,0.0020158778435741542
2021-06-29,0.0009479277061959187,0.002281631778045785,0.007494868450099445,0.003171508535223944,0.0005713549498319345,0.0008227959722999292,-8.006943206309523e-05,0.0005381925476788396
2021-06-30,-0.005349811917391544,-0.0003464770076684692,-0.0002250541987610692,-0.00032992226944523106,0.000274732290643708,0.00019186387825838314,0.00025676416948393777,0.0008415015048950369
2021-07-01,-0.007883674939983194,0.0015280795650888129,0.0006684497193771053,0.0020806515789795633,-0.00017882689550987772,0.003763399669370969,0.001422717950911393,0.005536793048503075
2021-07-02,0.011319434283667407,0.012085072005600488,0.020849608630042087,0.01521500282463885,0.0007348837371027642,0.007085633132272687,0.00403645484914649,0.007643514804670737
2021-07-06,-0.035938561809668,0.010875987793364674,0.02020104990982187,0.012921642274725259,0.0008927152154652172,-0.002393278877039863,0.0005633314744160384,-0.0018215375299581726
2021-07-07,0.00037759167031728566,0.0063227370532812745,0.01073078382585197,0.008093506641156337,7.606701164550113e-05,0.0013763825772129187,0.0014499083003976978,0.003534174177915128
2021-07-08,-0.011986662449133833,-0.0034029675256326535,-0.003770405759418737,-0.004537005163951394,0.0006626774150254214,-0.004725881380450089,-0.002055730097080804,-0.008147949747988048
2021-07-09,0.017621883930591088,0.0019629517622920733,0.0037942154647328972,0.0028748283101815903,-0.0003538931467429204,0.010741551917456675,0.0036688720539278918,0.010674648518454122
2021-07-12,0.005788986139159563,0.00046846414538264937,-0.0015096988186329404,0.00033681646385495383,-0.00011422879939788298,0.002493018648658453,0.001045901034000809,0.003581804540616629
2021-07-13,0.0003555000916431808,0.0011417778271095526,0.0029470158313547453,0.002172540475303101,-0.0010799239208931803,-0.005337758773329031,-0.002423553759364429,-0.0034090417136128925
2021-07-14,0.003806178535893999,0.005832764404495854,0.009705114541576418,0.0075498096971646726,0.0007968347797724396,9.808613451137843e-05,0.0017938466163382307,0.0014922911375596648
2021-07-15,-0.008811945996151751,-0.004217872073841508,-0.00787487713102028,-0.005252851879145055,0.0002918109095618161,-0.00416254443959202,-0.001280413838662693,-0.0034153819851814315
2021-07-16,-0.008073944534826509,-0.007680846145011433,-0.010350845393463601,-0.009382158617881206,-0.00037187607976691816,-0.007907092730643904,-0.003834290935675391,-0.00784383966765323
2021-07-19,-0.04087797013759999,-0.007347145251691777,-0.015539419650985226,-0.00990828336481665,0.0005039352136594783,-0.02071963056204526,-0.006021718747145357,-0.014767778294564327
2021-07-20,0.012295776494150801,0.006039966162121022,0.013449384704809077,0.007974232528263635,0.0005766568253935922,0.013921151316974516,0.0049820828819624316,0.014330599053450133
2021-07-21,0.021913768576031025,0.0009406234980663763,0.0018763090718177681,0.0013307846956195847,-0.0005881345564938265,0.00988282754684175,0.002382748744253995,0.008096241913976732
2021-07-22,0.0028952391201990026,0.008492004518712508,0.013564686802144562,0.010544273631344003,0.00054177768192936,0.0035356583288580073,0.0017990071064744341,0.002094162202463279
2021-07-23,-0.002699492109534439,0.005280196170592276,0.009868750416387934,0.006807914648855782,0.000262308373621688,0.0043563928429068074,0.0018394426025153021,0.010288055686936914
2021-07-26,0.011436400487293035,-0.0008437731722100943,0.0033646257444662027,-0.0008444944542640544,-0.00012744469327767002,0.0011313975766132217,-0.00034313017355574386,0.0024546377277330222
2021-07-27,-0.007258346127173863,-0.007458168318630238,-0.01461640630072589,-0.009329200052332088,-9.23442243998929e-06,-0.0063832557659895955,-0.0021976946148237805,-0.00455740940880478
2021-07-28,0.019203390272069593,-0.0025799903739261876,-0.005115755465481774,-0.0032848381324796175,0.00018491974125405566,0.004563217712080098,0.00137427612205621,-0.0004101707813445321
2021-07-29,0.00916760059993844,0.004202230439418216,-0.00010675502179866746,0.005051921564406203,-0.00015244226050602244,0.005671666679187899,0.0029913272625530425,0.00414732665084494
2021-07-30,-0.03429671114588267,-0.015643728442010896,-0.026227671671828906,-0.018386508472926364,1.7948064656324045e-05,-0.011905196057823905,-0.0050887479089871636,-0.00485635587132216
2021-08-02,-0.0024442812260312098,0.0005524751079487413,-0.0002534988476429116,0.00038995866804121017,0.0007095076961836449,-0.0019558914814688244,0.00016363523716581197,-0.002098051624591868
2021-08-03,0.004604321863490288,0.003824238196982825,0.009566952408977541,0.005078082464389392,0.0005573176555669759,0.005675754264537598,0.0023553817570820517,0.008135441794776321
2021-08-04,-0.01837779803706502,0.00014468417825989237,-0.0021441536078926097,0.0001015769333600375,-0.0006895702285395666,-0.005256997518907319,-0.0015720402479248166,-0.0049188447462495954
2021-08-05,0.0039191511415775145,0.002214234533816753,0.005534939260886969,0.00310907911882845,-0.0006654243109288378,0.006332041307211357,0.0015010328051747815,0.006332745967769116
2021-08-06,-0.0002902140023697238,-0.007924438519028925,-0.004448532647018178,-0.009302457170302463,-0.0006300321495103152,-0.0014955529877713827,-0.0030762596694915894,0.0016525870662207343
2021-08-09,-0.008108770024861848,-0.0041072111491954645,-0.0010920112956766662,-0.004939325833795913,-0.00036869159273304205,-0.003335836379744002,-0.0024870445122223005,-0.0008135219671907556
2021-08-10,0.009897429397429706,-0.002365083032172319,-0.005137596147006422,-0.00286981168501363,-0.0007011291180882212,0.0028317120829300033,0.00011043650195317848,0.0012440011638570336
2021-08-11,0.007417684717312523,0.0034162521029898613,-0.001174466554724965,0.0039050726129632486,0.0006390513721404715,0.004825782087941634,0.003117971392600962,0.002484763954781366
2021-08-12,-0.011033680530868393,0.0058968982601912915,0.011635534276344095,0.007739559435887859,-0.0001068726390360789,0.0019814065513878917,0.001077697940926771,0.0029969444185955485
2021-08-13,0.0031369920145497138,0.00450028967292881,0.0024431473752699064,0.005498427565698317,0.0007368896669284611,0.0007656474498346152,0.002257852697161172,0.001819705190198695
2021-08-16,-0.018089973929479426,0.004446257432194141,0.0068876040450330765,0.00563508611047632,0.0006013273611652785,-0.002330411272509679,0.0005098562694237927,0.002354892692543631
2021-08-17,-0.00648235617166275,-0.004013327043638069,-0.008767406818155266,-0.005059626410455587,-0.00023283423338365356,-0.006747308565283099,-0.0021761230086656466,-0.0065555186538893695
2021-08-18,-0.0182084183045457,-0.005923089735816939,-0.01421224511020514,-0.007755485203967834,-0.0007422072643133924,-0.009096903653713018,-0.003387344840590224,-0.010944908877261739
2021-08-19,-0.01945797721028079,0.0009133424341403927,0.005454027796638855,0.0016708926436040245,0.0001869454730336335,-0.006282830885951364,-0.0017364935854388883,0.0015484649277626161
2021-08-20,-0.00021185713463702134,0.006441752861190345,0.012340918108142574,0.00860323024900283,5.7865685782258084e-05,0.005065256736810332,0.0024469411251960777,0.0079569970018174
2021-08-23,0.016628378276171033,0.007967924150331948,0.010358352767339029,0.0096420347678806,0.00027665900874578427,0.011551429406929568,0.004464046653135045,0.008796608320603694
